WaterbodyName,Years,SampleDate,Alkalinity-total (as CaCO3),Ammonia-Total (as N),BOD - 5 days (Total),Chloride,Conductivity @25°C,Dissolved Oxygen,ortho-Phosphate (as P) - unspecified,pH,Temperature,Total Hardness (as CaCO3),True Colour,CCME_Values,CCME_WQI,WAWQI_Values,WAWQI,Horton_values,Horton WQI,Brown_values,Brown WQI,SRDD_values,SRDD WQI
Ballinhassig East,2012,Aug,233.0,0.033,1.2,21.0,617.0,19.35,0.039,7.8,12.9,149.0,10.0,80.91880248326964,Good,29.807456388208323,Moderate,89.05454545454546,Good,80.56459079000001,Good,69.642015803136,Fair
Ballinhassig East,2012,Aug,127.0,0.033,1.2,33.0,420.0,19.35,0.026,7.8,13.0,135.0,9.0,87.1114189098809,Good,53.04397388840797,Fair,62.6,Fair,88.74398619,Good,84.772023491584,Good
Ballinhassig East,2012,Aug,81.0,0.033,1.2,15.0,285.0,38.85,0.019,6.7,11.3,108.0,28.0,82.18840638808521,Good,67.19626158167131,Good,51.199999999999996,Fair,92.34083479,Excellent,89.987534594496,Good
Ballinhassig East,2012,Aug,65.0,0.033,1.2,8.0,219.0,31.55,0.019,6.5,12.2,74.0,12.0,88.39671492920424,Good,66.80225251637904,Good,40.38181818181818,Moderate,93.92308279,Excellent,93.915647644096,Excellent
Ballinhassig East,2012,Aug,70.0,0.033,1.2,20.0,313.0,12.2,0.019,8.4,11.3,55.0,13.0,93.8055972854262,Good,64.79789283816893,Good,44.12727272727273,Moderate,93.77004479,Excellent,93.342836298096,Excellent
Ballinhassig East,2012,Aug,65.0,0.186,1.2,13.0,230.0,0.2,0.24,6.2,11.5,95.0,14.0,86.36396833686304,Good,-333.06194403760486,Unsuitable,30.327272727272728,Poor,94.13327358000001,Excellent,95.849196828096,Excellent
Ballinhassig East,2012,Aug,81.0,0.033,1.2,15.0,285.0,38.85,0.019,6.7,11.3,108.0,28.0,82.18840638808521,Good,67.19626158167131,Good,51.199999999999996,Fair,92.34083479,Excellent,89.987534594496,Good
Ballinhassig East,2012,Aug,44.0,0.033,1.2,13.0,193.0,0.2,0.019,6.1,11.5,66.0,77.0,88.62539119095685,Good,63.50675402317432,Good,25.018181818181816,Poor,96.02954879,Excellent,96.920157517296,Excellent
Ballinhassig East,2012,Aug,154.0,0.033,1.2,14.0,380.0,0.2,0.023,6.8,11.5,154.0,8.0,100.0,Excellent,56.97719071193593,Fair,52.36363636363637,Fair,87.07353359,Good,87.55617934360001,Good
Ballinhassig East,2012,Aug,124.0,2.913,1.2,17.0,337.0,0.4,0.4,6.3,13.7,132.0,349.0,57.604280226105274,Moderate,-671.119075842384,Unsuitable,45.89090909090909,Moderate,87.20186539,Good,85.598308958064,Good
Ballinhassig East,2012,Aug,60.0,0.092,1.2,13.0,218.0,36.85,0.227,6.9,14.9,82.0,151.0,66.51353777066831,Fair,-306.7394573862613,Unsuitable,42.36363636363637,Moderate,94.07495216,Excellent,91.7296593276,Excellent
Ballinhassig East,2013,Jan,72.0,0.033,1.2,18.0,294.0,28.8,0.029,6.7,11.3,110.0,6.0,89.2392717124445,Good,48.74137876108041,Fair,47.81818181818182,Moderate,93.15577479,Excellent,91.430165304816,Excellent
Ballinhassig East,2013,Jan,240.0,0.033,1.2,34.0,571.0,0.5,0.019,7.1,10.3,260.0,10.0,82.13915462750717,Good,64.03813330936782,Good,79.58181818181818,Good,79.70293279,Good,70.567769178096,Fair
Ballinhassig East,2013,Jan,142.0,0.033,1.2,35.0,400.0,0.5,0.019,7.4,10.2,152.0,14.0,100.0,Excellent,63.96493738253019,Good,55.32727272727273,Fair,87.78025279,Good,86.663275805296,Good
Ballinhassig East,2013,Jan,90.0,0.033,1.2,16.0,282.0,38.4,0.016,7.1,10.0,112.0,16.0,86.36396833686304,Good,72.57187588126828,Good,51.81818181818182,Fair,91.61617019,Excellent,89.698955693424,Good
Ballinhassig East,2013,Jan,63.0,0.033,1.2,15.0,232.0,43.55,0.019,7.0,8.7,91.0,14.0,84.9160246837366,Good,67.70054482131349,Good,46.56363636363637,Moderate,93.73904279,Excellent,92.139557892096,Excellent
Ballinhassig East,2013,Jan,71.0,0.033,1.2,21.0,303.0,14.15,0.019,7.4,10.1,60.0,21.0,87.90708641518115,Good,65.0617942389024,Good,43.74545454545455,Moderate,93.63947479,Excellent,93.265725877696,Excellent
Ballinhassig East,2013,Jan,56.0,0.202,1.2,14.0,187.0,0.3,0.036,6.6,9.8,73.0,8.0,100.0,Excellent,30.82612490937308,Moderate,25.87272727272727,Poor,94.91602526,Excellent,97.046029061056,Excellent
Ballinhassig East,2013,Jan,58.0,0.033,1.2,14.0,199.0,0.4,0.019,6.2,9.1,82.0,9.0,100.0,Excellent,64.26169161318734,Good,27.03636363636364,Poor,94.85678879,Excellent,96.760187197296,Excellent
Ballinhassig East,2013,Jan,166.0,0.033,1.2,14.0,363.0,0.3,0.027,6.8,9.7,166.0,14.0,100.0,Excellent,49.77721028934854,Fair,51.94545454545455,Fair,86.08651439,Good,87.078764569456,Good
Ballinhassig East,2013,Jan,106.0,2.983,1.2,17.0,279.0,0.2,0.228,6.2,6.9,110.0,23.0,71.81969058563958,Fair,-361.6754496443394,Unsuitable,38.872727272727275,Moderate,88.66140109,Good,92.9551161916,Excellent
Ballinhassig East,2013,Jan,71.0,0.033,1.2,5.0,174.0,5.65,0.019,7.3,7.1,86.0,40.0,93.01206146093763,Good,64.15322579511485,Good,27.436363636363637,Poor,93.83270679,Excellent,96.289568642496,Excellent
Ballinhassig East,2013,Jan,40.0,0.083,1.2,11.0,118.0,46.45,0.149,7.1,7.6,47.0,63.0,71.50152407542333,Fair,-165.56850968379047,Unsuitable,34.836363636363636,Moderate,95.66655029,Excellent,95.357319622656,Excellent
Ballinhassig East,2013,Mar,66.0,0.033,1.2,18.0,291.0,29.4,0.038,6.3,11.2,111.0,45.0,82.79840268060958,Good,32.36662180161453,Moderate,47.07272727272728,Moderate,93.61212259,Excellent,91.28864775,Excellent
Ballinhassig East,2013,Apr,220.0,0.033,1.2,31.0,564.0,6.7,0.019,7.5,9.6,228.0,23.0,76.46301512512058,Fair,64.34851151875026,Good,79.25454545454545,Good,81.32914479,Good,72.29295699249599,Fair
Ballinhassig East,2013,Apr,236.0,0.033,1.2,21.0,582.0,7.25,0.017,7.5,9.5,212.0,15.0,82.2913325493375,Good,68.05427328811702,Good,81.63636363636364,Good,80.25247839000001,Good,71.387856662976,Fair
Ballinhassig East,2013,Apr,140.0,0.033,1.2,33.0,407.0,0.2,0.019,7.8,9.5,142.0,9.0,94.16726507838835,Good,63.92186965767252,Good,55.63636363636363,Fair,88.00142479,Good,86.971163235696,Good
Ballinhassig East,2013,Apr,99.0,0.033,1.2,16.0,297.0,39.5,0.019,7.3,9.7,123.0,8.0,86.04852323597973,Good,67.35867966865239,Good,54.472727272727276,Fair,90.84920479,Excellent,88.574599498096,Good
Ballinhassig East,2013,Apr,67.0,0.033,1.2,10.0,193.0,45.85,0.019,7.1,8.1,77.0,9.0,84.2935183184242,Good,67.93465453553951,Good,43.8,Moderate,93.50535879,Excellent,93.044922986496,Excellent
Ballinhassig East,2013,Apr,80.0,0.033,1.2,21.0,312.0,0.9,0.019,8.3,10.1,71.0,10.0,100.0,Excellent,63.89298591682579,Good,40.89090909090909,Moderate,93.08917679,Excellent,93.791191904496,Excellent
Ballinhassig East,2013,Apr,81.0,0.277,1.2,15.0,276.0,0.2,0.259,6.5,8.9,73.0,7.0,85.50030296111271,Good,-368.5811003614472,Unsuitable,36.25454545454546,Moderate,92.88726011,Excellent,94.836216419184,Excellent
Ballinhassig East,2013,Apr,65.0,0.033,1.2,15.0,204.0,0.6,0.019,7.2,7.8,82.0,7.0,100.0,Excellent,64.11296970487041,Good,28.654545454545453,Poor,94.28882479,Excellent,96.421289504496,Excellent
Ballinhassig East,2013,Apr,164.0,0.033,1.2,14.0,375.0,0.2,0.024,7.3,9.2,172.0,5.0,100.0,Excellent,55.13019135434981,Fair,53.0,Fair,86.21320379,Good,86.81737849905599,Good
Ballinhassig East,2013,Apr,111.0,2.503,1.2,20.0,292.0,0.3,0.271,6.7,5.2,90.0,166.0,64.79899557118591,Moderate,-431.5461482962136,Unsuitable,41.0,Moderate,88.69051729,Good,91.087362956784,Excellent
Ballinhassig East,2013,Apr,82.0,0.033,1.2,7.0,205.0,43.1,0.019,7.1,7.6,96.0,104.0,75.14238973444961,Fair,66.63856493152639,Good,44.98181818181818,Moderate,92.33136879,Excellent,91.109178864496,Excellent
Ballinhassig East,2013,Apr,54.0,0.038,1.2,17.0,217.0,51.25,0.019,7.7,5.3,80.0,12.0,82.8907741347486,Good,68.15788157145874,Good,47.61818181818182,Moderate,94.33532094,Excellent,92.285449309936,Excellent
Ballinhassig East,2013,Jul,67.0,0.033,1.2,18.0,285.0,31.65,0.033,6.4,11.3,117.0,9.0,88.36629871533827,Good,41.86465808588068,Fair,47.472727272727276,Moderate,93.47279359,Excellent,91.4481185904,Excellent
Ballinhassig East,2013,Jul,168.0,0.033,1.2,14.0,546.0,32.15,0.019,7.2,11.0,250.0,8.0,78.8411880077303,Fair,66.72653912948596,Good,80.49090909090908,Good,85.06897479,Good,73.26233096089601,Fair
Ballinhassig East,2013,Jul,242.0,0.033,1.2,21.0,356.0,13.3,0.015,7.7,11.3,192.0,9.0,87.85359543690572,Good,72.17188249456167,Good,63.90909090909091,Fair,79.77586399,Good,79.34919209214401,Fair
Ballinhassig East,2013,Jul,239.0,0.133,1.2,29.0,356.0,0.7,0.019,7.6,11.8,260.0,21.0,82.36989316420205,Good,62.0583717710437,Good,59.74545454545454,Fair,79.74842379,Good,79.09729148529601,Fair
Ballinhassig East,2013,Jul,114.0,0.033,1.2,15.0,356.0,39.4,0.015,7.1,11.0,139.0,13.0,86.07706398541785,Good,74.46657243991432,Good,61.0,Fair,89.62742799,Good,85.631988453744,Good
Ballinhassig East,2013,Jul,82.0,0.291,1.2,17.0,356.0,0.7,0.274,6.3,10.0,152.0,18.0,84.83670642242367,Good,-395.66289559292187,Unsuitable,43.90909090909091,Moderate,92.42862953,Excellent,91.684366588144,Excellent
Ballinhassig East,2013,Jul,68.0,0.026,1.2,15.0,356.0,0.6,0.019,6.1,10.5,86.0,10.0,100.0,Excellent,64.40425433884718,Good,42.345454545454544,Moderate,94.05385058,Excellent,93.55823113190401,Excellent
Ballinhassig East,2013,Jul,160.0,0.033,1.2,14.0,356.0,0.8,0.024,7.1,10.6,166.0,12.0,100.0,Excellent,55.141056978491676,Fair,51.054545454545455,Fair,86.54270779000001,Good,87.508101465456,Good
Ballinhassig East,2013,Jul,148.0,3.808,1.2,21.0,356.0,0.5,0.426,6.4,12.7,152.0,153.0,61.31683336122948,Moderate,-731.3379209188195,Unsuitable,50.23636363636364,Moderate,84.50463144,Good,85.83603764198399,Good
Ballinhassig East,2013,Jul,60.0,0.033,1.2,17.0,356.0,52.45,0.036,7.6,13.3,84.0,30.0,79.02335726000638,Fair,37.808655505619704,Moderate,61.199999999999996,Fair,93.83482819,Excellent,87.76830515654399,Good
Ballinhassig East,2013,Sep,72.0,0.033,1.2,18.0,292.0,31.6,0.031,6.2,11.2,120.0,5.0,88.38150456762094,Good,45.511894931254496,Fair,48.47272727272727,Moderate,93.07372719,Excellent,91.07039779646401,Excellent
Ballinhassig East,2013,Sep,28.0,0.033,1.2,14.0,111.0,28.85,0.019,6.1,11.5,50.0,6.0,89.2238658760058,Good,66.72634461431466,Good,26.618181818181814,Poor,96.88693479,Excellent,97.340987100096,Excellent
Ballinhassig East,2013,Oct,280.0,1.588,1.2,28.0,600.0,0.2,0.086,7.1,11.3,260.0,14.0,68.04411397084206,Fair,-83.40064618540467,Unsuitable,85.19999999999999,Good,75.44492484,Good,65.743046532864,Fair
Ballinhassig East,2013,Oct,250.0,0.035,1.2,21.0,585.0,0.2,0.017,7.4,11.1,222.0,7.0,82.21222895849324,Good,67.52685077281845,Good,80.58181818181818,Good,79.22893644999999,Good,71.185048382064,Fair
Ballinhassig East,2013,Oct,104.0,0.033,1.2,17.0,311.0,33.3,0.019,6.9,10.7,147.0,8.0,87.86721000477225,Good,66.90545659341348,Good,53.8909090909091,Fair,90.44598479,Excellent,88.157123942896,Good
Ballinhassig East,2013,Oct,54.0,0.033,1.2,12.0,184.0,52.6,0.019,6.4,11.9,92.0,8.0,82.55278024948646,Good,68.64522365850416,Good,44.18181818181818,Moderate,94.33164479,Excellent,92.796423133296,Excellent
Ballinhassig East,2013,Oct,81.0,0.033,1.2,20.0,306.0,19.45,0.019,8.5,10.5,81.0,9.0,92.08213700873611,Good,65.4331503827507,Good,47.16363636363636,Moderate,92.68827079,Excellent,91.947753828096,Excellent
Ballinhassig East,2013,Oct,83.0,0.178,1.2,15.0,237.0,0.3,0.216,6.3,10.7,98.0,8.0,87.48996069776068,Good,-290.0212942486537,Unsuitable,32.85454545454545,Moderate,92.70412454,Excellent,95.085514005504,Excellent
Ballinhassig East,2013,Oct,62.0,0.033,1.2,16.0,203.0,0.2,0.019,6.0,11.2,81.0,9.0,100.0,Excellent,64.28042236497137,Good,27.8,Poor,94.53314879,Excellent,96.531659926896,Excellent
Ballinhassig East,2013,Oct,172.0,0.033,1.2,14.0,370.0,0.4,0.027,7.0,10.6,184.0,8.0,100.0,Excellent,49.81152287678138,Fair,53.23636363636364,Fair,85.53831038999999,Good,86.136203078256,Good
Ballinhassig East,2013,Oct,58.0,3.873,1.2,17.0,345.0,6.65,0.083,6.1,12.4,122.0,12.0,76.86803389706782,Fair,-118.03347803215726,Unsuitable,42.81818181818182,Moderate,91.56257879,Excellent,92.6827585984,Excellent
Ballinhassig East,2013,Oct,66.0,0.033,1.2,18.0,230.0,56.25,0.018,7.4,9.4,88.0,18.0,81.66365922567783,Good,70.43885033610799,Good,51.690909090909095,Fair,93.28484859,Excellent,90.5342863104,Excellent
Ballinhassig East,2014,Jun,13.0,0.032,1.2,15.0,105.0,46.2,0.013,5.9,10.1,24.0,8.0,84.20010710318353,Good,78.94245850645517,Good,31.03636363636364,Moderate,97.88896156,Excellent,97.045424043456,Excellent
Ballinhassig East,2014,Jul,234.0,0.033,1.2,22.0,587.0,15.0,0.018,7.7,10.9,192.0,8.0,81.61981834028201,Good,66.96603351566912,Good,84.89090909090909,Good,80.36090259,Good,70.4440328284,Fair
Ballinhassig East,2014,Jul,222.0,0.043,1.2,29.0,552.0,0.2,0.019,7.3,11.6,242.0,42.0,75.76130258660616,Fair,63.44338309434015,Good,75.72727272727273,Good,81.22952909,Good,73.050736552176,Fair
Ballinhassig East,2014,Jul,140.0,0.033,1.2,33.0,407.0,0.3,0.011,7.7,11.7,144.0,8.0,94.16726507838835,Good,78.23959642824147,Good,55.63636363636363,Fair,87.99247119,Good,86.847163164144,Good
Ballinhassig East,2014,Jul,94.0,0.033,1.2,18.0,300.0,41.6,0.01,7.1,11.0,125.0,14.0,85.45555746218861,Good,83.57234610039721,Excellent,55.16363636363636,Fair,91.17784499,Excellent,88.275703546224,Good
Ballinhassig East,2014,Jul,56.0,0.033,1.2,19.0,208.0,46.6,0.019,6.4,11.3,78.0,15.0,84.09377719525472,Good,68.060946084247,Good,45.0,Moderate,94.25480079,Excellent,92.718918070896,Excellent
Ballinhassig East,2014,Jul,71.0,0.033,1.2,20.0,297.0,25.7,0.019,8.5,10.8,53.0,98.0,78.92958183539844,Fair,64.97272193974186,Good,47.709090909090904,Moderate,93.48993279,Excellent,91.415404717296,Excellent
Ballinhassig East,2014,Jul,81.0,0.26,1.2,21.0,244.0,0.6,0.019,6.2,10.7,69.0,21.0,94.1640923213292,Good,60.088842101743616,Good,33.92727272727273,Moderate,92.8684016,Excellent,95.129715975616,Excellent
Ballinhassig East,2014,Jul,50.0,0.033,1.2,25.0,226.0,0.4,0.019,5.8,10.3,82.0,9.0,100.0,Excellent,64.33596152801758,Good,29.61818181818182,Poor,95.36474479,Excellent,96.352098637296,Excellent
Ballinhassig East,2014,Jul,182.0,0.033,1.2,15.0,412.0,0.4,0.026,7.1,10.5,180.0,13.0,94.16640396896483,Good,51.52029291257804,Fair,58.09090909090909,Fair,84.76597219,Good,84.186620627184,Good
Ballinhassig East,2014,Jul,146.0,3.4,1.2,20.0,377.0,0.5,0.22,6.2,12.1,85.0,332.0,59.15839122325024,Moderate,-358.26865331761866,Unsuitable,51.8,Fair,85.29589,Good,84.2489440624,Good
Ballinhassig East,2014,Jul,54.0,0.033,1.2,19.0,217.0,49.8,0.025,7.5,12.6,78.0,57.0,77.3782018212576,Fair,56.94437604035032,Fair,47.2,Moderate,94.34924199,Excellent,91.661789340784,Excellent
Ballinhassig East,2014,Aug,83.0,0.033,1.2,19.0,315.0,37.15,0.028,6.3,11.3,130.0,8.0,86.72636435780788,Good,51.28107221068671,Fair,53.70909090909092,Fair,92.07687459,Excellent,89.0272112496,Good
Ballinhassig East,2014,Aug,18.0,0.033,1.2,34.0,111.0,38.8,0.01,5.9,11.4,35.0,30.0,82.01684638782275,Good,83.40588562292615,Excellent,31.072727272727274,Moderate,97.36277299,Excellent,96.583136477424,Excellent
Ballinhassig East,2014,Sep,248.0,0.02,1.2,26.0,541.0,0.1,0.014,7.2,13.2,228.0,11.0,82.26920316913741,Good,73.13375590614345,Good,76.74545454545454,Good,79.3199834,Good,72.55338194169599,Fair
Ballinhassig East,2014,Sep,254.0,0.024,1.2,21.0,588.0,0.2,0.022,7.6,11.7,192.0,17.0,87.98067343735589,Good,58.65078438926801,Fair,81.29090909090908,Good,79.05346512,Good,71.38751432390399,Fair
Ballinhassig East,2014,Sep,150.0,0.033,1.2,33.0,408.0,0.2,0.019,7.8,11.6,134.0,11.0,94.1671289446453,Good,63.89784006083128,Good,56.63636363636363,Fair,87.25764879,Good,86.41231292209599,Good
Ballinhassig East,2014,Sep,116.0,0.033,1.2,17.0,326.0,33.8,0.019,7.3,11.2,134.0,21.0,84.00400810720876,Good,66.72685698929645,Good,56.67272727272728,Fair,89.55679678999999,Good,87.014441811696,Good
Ballinhassig East,2014,Sep,82.0,0.033,1.2,20.0,299.0,18.3,0.033,8.3,11.0,55.0,37.0,86.05197747810371,Good,40.071870937980485,Fair,46.127272727272725,Moderate,92.74145959,Excellent,92.3023717084,Excellent
Ballinhassig East,2014,Sep,86.0,0.033,1.2,21.0,243.0,0.2,0.4,6.2,10.7,93.0,9.0,79.89010937214368,Fair,-615.8986421359658,Unsuitable,34.14545454545455,Moderate,92.52890299,Excellent,94.783362271984,Excellent
Ballinhassig East,2014,Sep,55.0,0.23,1.2,24.0,213.0,0.2,0.019,6.0,11.6,76.0,10.0,100.0,Excellent,60.753186600252235,Good,28.8,Poor,94.8601047,Excellent,96.442581523456,Excellent
Ballinhassig East,2014,Sep,204.0,0.033,1.2,14.0,400.0,0.2,0.029,7.1,10.9,170.0,45.0,87.38568119280787,Good,45.78968953750472,Fair,58.83636363636363,Fair,83.11112679,Good,82.931302680816,Good
Ballinhassig East,2014,Sep,128.0,0.036,1.2,21.0,384.0,0.4,0.26,6.4,12.6,152.0,116.0,74.5738456590906,Fair,-367.2642448489091,Unsuitable,50.92727272727273,Moderate,89.00962108,Good,87.093857529856,Good
Ballinhassig East,2014,Sep,64.0,0.022,1.2,18.0,211.0,51.2,0.04,7.7,9.8,75.0,200.0,68.48674079633072,Fair,28.850351987714163,Moderate,48.054545454545455,Moderate,93.57905266,Excellent,89.589155690944,Good
Ballinhassig East,2014,Nov,71.0,0.033,1.2,17.0,286.0,27.75,0.03,6.1,11.3,103.0,5.0,89.56327881648092,Good,46.9925297250322,Fair,46.309090909090905,Moderate,93.29664699,Excellent,91.998252642304,Excellent
Ballinhassig East,2014,Nov,22.0,0.033,1.2,15.0,105.0,32.75,0.013,6.0,11.1,36.0,5.0,88.03296615008408,Good,77.79940670670695,Good,27.0,Poor,97.34429359,Excellent,97.48270044,Excellent
Ballinhassig East,2014,Dec,252.0,0.064,1.2,22.0,577.0,0.6,0.01,7.4,10.6,192.0,45.0,81.1299671453836,Good,79.11862735112233,Unsuitable,80.27272727272727,Good,79.16403592,Good,71.39410399129599,Fair
Ballinhassig East,2014,Dec,242.0,0.13,1.2,25.0,551.0,0.6,0.01,7.2,10.9,228.0,7.0,82.27220942002671,Good,78.39955103540703,Good,77.19999999999999,Good,79.7048459,Good,72.8200433664,Fair
Ballinhassig East,2014,Dec,76.0,0.033,1.2,20.0,307.0,13.95,0.018,8.3,10.1,71.0,45.0,86.29364292904084,Good,66.39125773594289,Good,44.72727272727273,Moderate,93.20813659,Excellent,92.4998509504,Excellent
Ballinhassig East,2014,Dec,87.0,0.25,1.2,22.0,251.0,0.6,0.2,6.3,10.1,95.0,45.0,82.19986272097118,Good,-263.132088611512,Unsuitable,35.236363636363635,Moderate,92.2713635,Excellent,94.17067263999999,Excellent
Ballinhassig East,2014,Dec,186.0,0.033,1.2,14.0,400.0,0.5,0.018,7.2,9.9,168.0,45.0,92.48918590399325,Good,65.43567446143788,Good,57.345454545454544,Fair,84.51554259,Good,84.1393751484,Good
Ballinhassig East,2014,Dec,46.0,2.0,1.2,30.0,276.0,1.0,0.019,5.9,9.2,78.0,21.0,84.42002701379157,Good,29.12056079233254,Moderate,34.50909090909091,Moderate,94.0991258,Excellent,95.379426199296,Excellent
Ballinhassig East,2014,Dec,41.0,0.023,1.2,19.0,221.0,51.85,0.013,7.3,9.2,78.0,15.0,82.7399369146116,Good,79.22767777614544,Unsuitable,47.054545454545455,Moderate,95.33994529,Excellent,92.55648824160001,Excellent
Ballinhassig East,2015,Apr,67.0,0.033,1.2,18.0,271.0,32.75,0.027,6.2,11.2,102.0,45.0,82.02826662603428,Good,52.306506760026124,Fair,46.52727272727273,Moderate,93.52290439,Excellent,91.526591328256,Excellent
Ballinhassig East,2015,Apr,71.0,0.033,1.2,18.0,264.0,53.35,0.013,7.0,10.3,105.0,45.0,77.62317422147092,Fair,78.88930108725995,Good,54.03636363636363,Fair,92.87166559,Excellent,89.08622704,Good
Ballinhassig East,2015,Apr,86.0,0.033,1.2,21.0,304.0,14.45,0.022,8.2,10.6,68.0,45.0,86.18932431252635,Good,59.3107047003727,Unsuitable,45.6,Moderate,92.42515739,Excellent,92.082124367616,Excellent
Ballinhassig East,2015,Apr,72.0,0.28,1.2,26.0,252.0,1.7,0.33,6.2,9.8,122.0,45.0,77.73180697870093,Fair,-495.6247011552988,Unsuitable,34.690909090909095,Moderate,93.2292144,Excellent,94.13875900000001,Excellent
Ballinhassig East,2015,Apr,44.0,0.033,1.2,32.0,256.0,1.65,0.01,6.0,9.0,100.0,9.0,100.0,Excellent,80.4688591037709,Excellent,32.96363636363637,Moderate,95.65811899,Excellent,95.606046177024,Excellent
Ballinhassig East,2015,Apr,196.0,0.033,1.2,14.0,407.0,1.65,0.023,7.2,10.0,193.0,45.0,87.3889782827925,Good,56.603029180202874,Fair,59.309090909090905,Fair,83.61124359,Good,82.47003586560001,Good
Ballinhassig East,2015,Apr,96.0,2.0,1.2,26.0,301.0,6.7,0.037,6.3,9.3,132.0,55.0,81.29168951830079,Good,-2.996897658959952,Unsuitable,43.18181818181818,Moderate,89.9248094,Good,91.202274518784,Excellent
Ballinhassig East,2015,May,226.0,0.033,1.2,26.0,510.0,25.6,0.022,7.6,9.9,257.0,20.0,74.66528967258449,Fair,60.60276019719485,Good,81.34545454545454,Good,80.49542739,Good,69.85361911281599,Fair
Ballinhassig East,2015,May,245.0,0.033,1.2,21.0,568.0,25.05,0.045,8.0,10.1,202.0,45.0,68.10434379091761,Fair,19.146414295098552,Unsuitable,87.83636363636364,Good,79.31137599,Good,67.187083198464,Fair
Ballinhassig East,2015,May,150.0,0.033,1.2,32.0,393.0,3.3,0.012,7.9,10.0,155.0,45.0,92.48918590399325,Good,76.25688777398591,Good,56.34545454545455,Fair,87.12926139,Good,85.566899975536,Good
Ballinhassig East,2015,May,60.0,0.033,1.2,8.0,172.0,47.9,0.032,6.7,9.5,64.0,109.0,73.98918952493916,Fair,43.86249722140249,Fair,41.67272727272728,Moderate,94.09835339,Excellent,92.793717459696,Excellent
Ballinhassig East,2015,Jun,66.0,0.033,1.2,17.0,270.0,32.75,0.037,6.2,11.3,107.0,45.0,82.02826662603428,Good,34.45468189943112,Moderate,46.25454545454546,Moderate,93.58905039,Excellent,91.540092577536,Excellent
Ballinhassig East,2015,Jun,18.0,0.028,1.2,16.0,111.0,32.85,0.024,6.0,10.0,29.0,45.0,82.0054286617709,Good,57.81615103619712,Fair,27.30909090909091,Poor,97.67664764,Excellent,97.314242786416,Excellent
Ballinhassig East,2015,Jun,82.0,0.033,1.2,17.0,314.0,52.15,0.016,8.1,11.1,122.0,45.0,77.86085736315391,Fair,73.2207080366471,Good,59.45454545454545,Fair,91.96078419,Excellent,86.753137138624,Good
Ballinhassig East,2015,Jun,85.0,0.033,1.2,20.0,314.0,20.55,0.018,8.1,11.3,76.0,45.0,84.84428773728803,Good,66.98410034101926,Good,48.50909090909091,Moderate,92.38539259,Excellent,91.14318591840001,Excellent
Ballinhassig East,2015,Jun,74.0,0.27,1.2,26.0,249.0,5.0,0.21,6.5,10.4,148.0,14.0,87.77706860548871,Good,-280.66496652977776,Unsuitable,35.90909090909091,Moderate,92.9240501,Excellent,93.7083307776,Excellent
Ballinhassig East,2015,Jun,201.0,0.033,1.2,14.0,399.0,3.35,0.023,7.2,10.4,209.0,6.0,88.33361146256993,Good,57.17944705322394,Fair,59.65454545454545,Fair,83.12660759,Good,82.3778035056,Good
Ballinhassig East,2015,Jun,149.0,3.9,1.2,26.0,356.0,6.1,0.05,6.3,11.7,190.0,580.0,57.206651240811475,Moderate,-66.04501418623948,Unsuitable,52.78181818181818,Fair,84.080647,Good,76.37456764,Fair
Ballinhassig East,2015,Jun,52.0,0.04,1.2,20.0,310.0,51.85,0.033,7.4,14.2,83.0,19.0,82.7399369146116,Good,43.15030425064384,Fair,56.27272727272727,Fair,94.4352518,Excellent,89.544839898864,Good
Ballinhassig East,2015,Jul,222.0,0.033,1.2,26.0,512.0,12.75,0.022,7.5,10.7,245.0,12.0,76.22382896746056,Fair,59.625852913770984,Unsuitable,76.45454545454545,Good,81.05925739,Good,73.102582742016,Fair
